business_id,name,city,stars,review_count,categories,latitude,longitude,halal,price
7YZsJLbmUFTgy12q7ARq1A,New Germantown Pizza,Philadelphia,2.5,15,"Restaurants, Pizza",40.0288149,-75.1627123,False,1
2EsFTHpcnOca66BFgManSQ,Publix,Nashville,3.5,8,"Grocery, Food",36.1287677,-86.7783191,False,?
yyJpxbSLt289OC11gXshOQ,ZZ Pizzas,Tampa,4.0,5,"Chicken Wings, Restaurants, Pizza, Salad",27.9862451827,-82.5700257736,False,?
gKzFir7-U5_sgvCymGPGYw,Frank's Pizza,Philadelphia,4.0,109,"Pizza, Italian, Sandwiches, Restaurants",40.0131443,-75.1942878,False,1
AQIi4IRvUxkurxNvlUD9hQ,Smoothie King,Philadelphia,3.5,29,"Shopping, Health Markets, Specialty Food, Vitamins & Supplements, Food, Juice Bars & Smoothies",39.95188,-75.16772,False,1
w4eReKam-skGORjv41A7KQ,Shalom Pizzeria,Philadelphia,3.0,19,"Pizza, Restaurants, Vegetarian, Food, Pasta Shops, Caterers, Middle Eastern, Salad, Specialty Food, Event Planning & Services",39.979442,-75.269296,False,1
ffbSQaugQvO30KdGWr9qMQ,Blue Jay Restaurant,Philadelphia,3.5,11,"Diners, Restaurants",39.9744175,-75.1837135,False,1
dn7fj6iePzwnvyhtNmiTrg,Wawa,Philadelphia,2.5,8,"Delis, Gas Stations, Food, Coffee & Tea, Sandwiches, Convenience Stores, Restaurants, Automotive",40.0594444275,-75.0484237671,False,1
refu5MpA0ZFzfeW83-3bBw,Land and Sea Market,Tampa,3.5,46,"Seafood Markets, Grocery, Meat Shops, Specialty Food, Food",28.05118,-82.524969,False,2
kPuwg0Lx1RVa9TClDl5Ocw,California Tortilla,Philadelphia,3.5,80,"Vegetarian, Restaurants, Mexican, Tex-Mex",40.0953268,-75.0155463,False,1
65TDxeJI6mFStXxSqAcYWA,Taste Restaurant,Philadelphia,3.0,23,"American (New), Restaurants",39.9463008,-75.1435473,False,2
io1zE4Tj2c0a6YKw2zXKkg,KFC,Nashville,1.5,9,"Restaurants, Chicken Shop, Fast Food, Chicken Wings, Caterers, Event Planning & Services",36.0871547366,-86.6953718319,False,1
BtiXSXehxaUH8AlX45jTyg,Cookie Munchers,Tampa,3.5,63,"Bakeries, Food, Ice Cream & Frozen Yogurt",28.0566962112,-82.426800448,False,1
Ukkr1N8UApmJsOzbX4XnRA,The Green Line Cafe,Philadelphia,3.5,197,"Restaurants, Sandwiches, Coffee & Tea, Cafes, Food",39.9497994,-75.2090789,False,1
mbO9fm8a1Y8FCLUyPHJ98A,Burger King,Philadelphia,1.5,8,"Burgers, Restaurants, Fast Food",40.0328372038,-75.0834001601,False,1
DSG_T9HfKqdWxzwMf3DS0A,Rice and Things,Philadelphia,2.5,32,"Diners, Restaurants",39.9747482,-75.261318,False,2
U0xnFDNnxapnjUU7BJoibw,Aroi Thai Tsuyu,Tampa,3.5,94,"Restaurants, Thai, Sushi Bars, Asian Fusion",28.1691024,-82.3528657,False,2
1ir6Kjb-d4Vg_dViVvR-rQ,Carlo's Bakery,Philadelphia,3.0,177,"Food, Desserts, Bakeries, Patisserie/Cake Shop, Cupcakes",39.95093,-75.1758708,False,3
MfIBwI-7nXfmyQNFYFeeWg,California Pizza Kitchen at Hill Center,Nashville,3.0,116,"American (Traditional), Pizza, Restaurants, American (New), Salad, Sandwiches",36.102771,-86.817022,False,2
a62d7e_xXeljJcOUHkJjkg,Circles Contemporary Asian,Philadelphia,3.5,377,"Vegetarian, Asian Fusion, Thai, Restaurants",39.9306471,-75.1707286,False,2
GROg6x3Lf-Tp3TgiTtYsoA,Dave & Buster's,Philadelphia,2.0,185,"Restaurants, Arts & Entertainment, American (Traditional), Eatertainment, Event Planning & Services, Nightlife, Arcades, Bars, Venues & Event Spaces",40.0917381094,-74.9609848045,False,2
MJCKZqLXluoRRYuAT-SOCQ,Tastykake,Philadelphia,2.5,47,"Food, Bakeries, Restaurants",39.8959434,-75.1739639,False,1
or_WcjWELDsssk2JruvJcg,Café Lutecia,Philadelphia,4.0,199,"Restaurants, Breakfast & Brunch, French",39.9465958,-75.1796066,False,2
W42YA0DMCQiJg8xahHZCdA,Green Leafs,Nashville,3.0,19,"Salad, Food Court, Sandwiches, Restaurants",36.2034354,-86.6946746,False,1
VrvUBUiYT3kLgIx5pED90w,WingHouse Bar & Grill,Tampa,3.0,170,"Chicken Wings, Sports Bars, Nightlife, Restaurants, Bars",27.966475,-82.504037,False,2
9YyeoqIBSEL_uikPBTZZUQ,Hadramout,Philadelphia,4.5,90,"Restaurants, Arabic, Halal, Middle Eastern",39.9557192,-75.2117204,False,1
lTjKirWEXIAusvongL_mgw,Maple Street Biscuit Company,Nashville,4.5,134,"Restaurants, Sandwiches, Southern, Waffles, Salad, Breakfast & Brunch, Comfort Food",36.1256854,-86.7772199,False,?
OAT5j2W8F5ypj0eDGH22Xg,McDonald's,Tampa,1.5,6,"Fast Food, Burgers, Coffee & Tea, Restaurants, Food",27.940375799999998,-82.368267,False,1
xBhKHmQc3s_SRkFrJbL4_Q,Publix Super Market - Tampa,Tampa,4.0,42,"Grocery, Drugstores, Food, Shopping",28.1001240987,-82.3989622796,False,2
qHe8EQyf72nWO633eGxG7A,Big Ass Slices,Philadelphia,3.5,240,"Restaurants, American (Traditional), Pizza",39.9497522,-75.1444806,False,1
dOQG0KWwxfgjPsAzoM0KSw,Lang's Fruit & Produce,Philadelphia,4.5,13,"Fruits & Veggies, Specialty Food, Food",39.9246494,-75.1728012,False,2
FNP4tlM-KYf--vTk_Gf9nQ,Sushi Train,Nashville,3.5,321,"Chinese, Soup, Sushi Bars, Restaurants",36.1302006,-86.853207,False,2
pPpaOXOwcuO7z0sDghmOgw,Publix,Tampa,4.0,117,"Food, Party & Event Planning, Grocery, Event Planning & Services",27.941764,-82.484845,False,2
PoyQDFkdbVzJBFqDbyQOsQ,Citgo,Nashville,2.5,6,"Gas Stations, Automotive, Grocery, Food, Convenience Stores",36.1530852,-86.6865435,False,2
DEh5BPKE8LHm4PUsH_E1ig,Pat's Pizza & Pasta,Philadelphia,3.0,36,"Italian, Salad, Pizza, Restaurants",39.943568,-75.166054,False,?
4MJE_Su0_gQ1Z9giIYyPqg,Soho Saloon,Tampa,2.5,112,"American (New), Restaurants, Bars, Nightlife",27.9402211,-82.4826603,False,1
_69Q6f_Whq0M8Z9HpkRctg,Tropical Smoothie Cafe,Tampa,2.0,13,"Juice Bars & Smoothies, Sandwiches, Restaurants, Food",27.96548,-82.503711,False,?
W_B1ffzD0pHmQYEwGG_8Qw,Azadi International Food Market,Nashville,4.0,24,"Ethnic Food, Food, Bakeries, Imported Food, Specialty Food, Middle Eastern, Restaurants",36.0874227,-86.7290438,False,1
9TRGordD4MbOR2mglgcvpA,New Queen Chinese,Philadelphia,3.0,13,"Restaurants, Chinese",39.9781816,-75.2672874,False,1
Zj191m1XJiv7u_7jQZlBeg,Reanimator Coffee,Philadelphia,4.0,5,"Coffee & Tea, Food",39.982199,-75.103423,False,?
eubQohkn22b4IytlVNz20g,Wishbone,Philadelphia,3.5,191,"Restaurants, Nightlife, Bars, Chicken Shop, American (New), Fast Food, Cocktail Bars, Comfort Food, Chicken Wings, Sandwiches, Burgers",39.9484184,-75.1623776,False,2
Dbgv4FjJ89mkhRz9fefBpw,La Casa Della Pasta,Tampa,4.0,255,"Restaurants, Beer Bar, Bars, Nightlife, Diners, Food, Desserts, Italian",28.085833,-82.539579,False,2
2ISww4-o249VMoy7zKsWBA,Just Cravings,Philadelphia,3.0,74,"Coffee & Tea, Ice Cream & Frozen Yogurt, Gelato, Sandwiches, Food, Desserts, Restaurants, Juice Bars & Smoothies, Soup",39.9653868,-75.1406986,False,1
_Y6BtWLCjX-PuqoRLRg7qg,KFC,Tampa,2.0,22,"Chicken Wings, Restaurants, Fast Food, Chicken Shop",28.0288542887,-82.5055484428,False,1
UQRN2WdTyy0vU6ebc683kg,Ray Stevens CabaRay Showroom,Nashville,4.5,17,"Arts & Entertainment, Music Venues, Nightlife, Piano Bars, Dinner Theater, Restaurants",36.129801,-86.908361,False,?
zWkabha6AGOGGIcKMqACXg,Petra,Tampa,4.0,166,"Restaurants, Middle Eastern",27.9444671,-82.4711888,False,2
fl08K_-1-EVKCQxH6L0tjQ,Fu Hai Restaurant,Philadelphia,3.5,8,"Dim Sum, Fuzhou, Restaurants, Chinese",40.0416703384,-75.0545130964,False,2
HDFpIdD3BFYrrTIJuQTnVA,Shanghai Gourmet Chinese Restaurant,Philadelphia,3.5,42,"Chinese, Restaurants",39.953432,-75.159193,False,1
vn_C5NikAwROmsxkZVpoPA,Roma Pizza & Pasta,Nashville,3.0,40,"Pizza, Restaurants",36.1482796,-86.8082466,False,2
n_8tTXnYJpA_VcM7hnmyCQ,The Centennial,Nashville,4.5,68,"Restaurants, Bars, Dive Bars, American (Traditional), Nightlife, Sandwiches",36.1626984,-86.8501298,False,1
uJe9CLlkg7szfkDdGl-Vwg,Smoothie King,Nashville,3.0,8,"Food, Health Markets, Juice Bars & Smoothies, Specialty Food",36.112732,-86.76471,False,1
3eAGbHu2VFz8dVNC_dO5ow,Lorenzo's Cafe Espresso Ristorante Italiano,Philadelphia,4.5,58,"Food, Italian, Breakfast & Brunch, Cafes, Coffee & Tea, Salad, Desserts, Restaurants, Sandwiches",40.0273628392,-75.0379283354,False,2
iRPI2yqxJLRn3LCL2uQwgA,Raw Smoothie Co.,Tampa,4.5,90,"Acai Bowls, Juice Bars & Smoothies, Food, Organic Stores",27.9482011,-82.4831702,False,2
yeYnsfWaWxtcDpbTcBgPTg,Peace A Pie,Philadelphia,4.0,9,"Salad, Pizza, Desserts, Restaurants, Food",39.9733597,-75.1336174,False,?
eoj3iAmpgbRIi56yxcTQxA,Hook & Reel Cajun Seafood & Bar,Philadelphia,3.5,100,"Restaurants, Seafood, Cajun/Creole",40.0852593,-75.0232518,False,2
ZzeRdxutUqZ4CJ7GEA4GlA,Barista Parlor Marathon Village,Nashville,3.5,16,"Juice Bars & Smoothies, Coffee & Tea, Food, Donuts",36.1647645,-86.7958927,False,?
Fs-pyEGN3Sl_-8VELoGwYw,Leah's,Tampa,4.0,18,"Cuban, Restaurants",27.9961336,-82.3860678,False,1
UnBgLQYMzt-lWwIxHc_f6g,Jazz Thai Restaurant,Tampa,3.5,33,"Sushi Bars, Restaurants, Thai",27.9016943352,-82.5057077082,False,?
GFACw5ZUjQWA7Uw1xRz-QA,Jonathans Grille,Nashville,3.5,43,"Sports Bars, Bars, Nightlife, Restaurants, American (New)",36.1708923447,-86.782289304,False,2
C8pZeqR_g_lDa0vom1ECdQ,Black Dynasty Ramen,Nashville,4.5,76,"Pop-Up Restaurants, Ramen, Japanese, Restaurants",36.1517814234,-86.8359106433,False,?
b8zYL8751HJXc0XlUw5K3g,Taco & Ramen,Philadelphia,5.0,26,"Mexican, Vegan, Restaurants, Juice Bars & Smoothies, Food, Japanese",39.9422431,-75.1529191,False,2
6tsO4gM97pjPaed6lJ1GuQ,Jersey Mike's Subs,Tampa,4.0,38,"Delis, Fast Food, Restaurants, Sandwiches",28.0830365431,-82.412022007,False,1
HvBLY3-R1KxocZapeAAvZQ,Barcelona Wine Bar,Nashville,4.5,520,"Tapas/Small Plates, Wine Bars, Tapas Bars, Bars, Restaurants, Spanish, Nightlife, Breakfast & Brunch, Mediterranean",36.1426916,-86.7916654,False,2
iqvP4fAl6i6yQqiMcibPoQ,Sonny's Patio Pub and Refuge,Nashville,4.0,53,"Pubs, Bars, Nightlife, Cocktail Bars, Restaurants, Sandwiches, American (Traditional), Grill Services, Local Services",36.1778311,-86.7910178,False,?
zGD1PUe6bksPqx5XUqGUIQ,Al's Corner Deli and Catering Services,Philadelphia,4.0,78,"Food, Event Planning & Services, Caterers, Delis, Restaurants",40.0352699,-75.0255875,False,1
pJi7JdBbcHGmuqw_7hoctw,Aunt Pam’s Cookies,Nashville,3.5,5,"Bakeries, Food",36.1643288,-86.7802021,False,?
15JFk0bn7HJ9g9-N7tXl_Q,Heung Fa Chun Sweet House,Philadelphia,4.5,237,"Chinese, Restaurants, Food, Desserts",39.9540118,-75.1562827,False,1
HxdaEwpoXKll0Ze4nhS0XA,Starbucks,Philadelphia,2.0,56,"Desserts, Coffee & Tea, Food",39.8759355,-75.2427455,False,2
FGGDERcsTDYt6uLHPWEKrw,Martin's Bar-B-Que Joint,Nashville,4.0,823,"Barbeque, Restaurants",36.118062,-86.796567,False,2
yrpbZJblFvKpXSMvj--WVQ,Blue Cross RiverRink Winterfest,Philadelphia,4.0,67,"Nightlife, Skating Rinks, Restaurants, Hotels & Travel, Event Planning & Services, Bars, Comfort Food, Active Life, Hotels",39.9482667972,-75.1399237486,False,2
Yuwn7udUEvLiOsTpJHQkQA,Green Line Cafe,Philadelphia,2.5,6,"Cafes, Restaurants, Coffee & Tea, Food",39.9420818001,-75.1491229981,False,?
Ve97h3uXRrm3jAhJmIyTag,Boneyard,Tampa,3.5,72,"Bars, Chicken Wings, Restaurants, American (Traditional), Beer, Wine & Spirits, Nightlife, Food",27.9600821,-82.438332,False,1
1wy8va7aZ7eXXCIVGajYhw,Potbelly Sandwich Shop,Tampa,3.0,25,"Soup, Restaurants, Sandwiches, Fast Food, Breakfast & Brunch, Salad",27.9751298905,-82.53224,False,2
eEwLhzAmyLYKRPeisMg_UA,Casino Bakery,Tampa,5.0,5,"Food, Restaurants, Bakeries",27.9682894,-82.4197265,False,1
qY3ZfzWzddf5W2DWh7J69Q,Colts Chocolates,Nashville,4.5,41,"Bakeries, Food, Specialty Food, Chocolatiers & Shops, Desserts, Shopping, Candy Stores",36.2126242,-86.732607,False,2
jmG_QxXXfz2cnw9dQCXJLQ,La Segunda Bakery & Cafe,Tampa,4.5,376,"Sandwiches, Bakeries, Breakfast & Brunch, Food, Restaurants",27.9452469,-82.5104474,False,1
kVNgwyg7f5-ZAFJalaLWYw,McNeil's Produce,Nashville,4.0,5,"Specialty Food, Fruits & Veggies, Food",36.0323517,-86.9918397,False,1
_qY6dVBchZloskbrvvxeDg,Commune + Co,Tampa,3.5,6,"Food, Coffee & Tea",27.990819835,-82.4514826,False,1
1cjR9b6qWme6ipVIffWlow,Social House,Philadelphia,3.5,12,"Venues & Event Spaces, Food, Event Planning & Services, Restaurants, Coffee & Tea, Breakfast & Brunch, American (New)",39.9450147098,-75.1771122734,False,?
bqJSblRnV1Qf689lxIFBiw,Ding Tea Tampa,Tampa,4.5,65,"Vietnamese, Juice Bars & Smoothies, Food, Bubble Tea, Coffee & Tea, Restaurants",28.0249493879,-82.4816715717,False,2
Fyudi29jdmSZyM_F9Txg_g,Sam's Kabab Gyro,Nashville,4.5,175,"Restaurants, Mediterranean, Greek",36.0756568,-86.9219228,False,1
L8jywv8RrssSIHn1f-ZYKQ,Linda's Cart,Philadelphia,5.0,16,"Food, Restaurants, Food Stands",39.953041999999996,-75.217928,False,1
uj5QvIphe4ZWHBTCJRVkaQ,Olympia Ii Pizza & Restaurant,Philadelphia,3.5,38,"Restaurants, Pizza",39.9419087,-75.1528393,False,1
f3ES0mojElMhSZCrwHiM8w,Chicago Style Gyros,Nashville,4.0,36,"Greek, Restaurants",36.1387533,-86.8797176,False,1
XjuqPaZGBL_9FdV200Vqag,Jimbo's Sushi & Korean Food,Nashville,4.5,61,"Japanese, Food, Specialty Food, Restaurants, Korean, Ethnic Food, Sushi Bars",36.16441,-86.779612,False,1
zjLT8ELDYxxknQ9ZLrl6_w,Brunchery Restaurant & Catering,Tampa,3.5,274,"Restaurants, Caterers, Sandwiches, Burgers, Event Planning & Services, Breakfast & Brunch, American (Traditional)",27.9159014862,-82.4947635731,False,2
ol8pa4uP3mu97ii5gvw9qg,Chickie's & Pete's,Philadelphia,3.0,28,"Food Stands, Restaurants, Seafood, Fast Food, American (New)",39.9063127802,-75.1657080966,False,3
Yu_QofgDAjn__QsMi5Wudg,The Victoria Freehouse,Philadelphia,4.0,220,"Bars, Nightlife, British, Pubs, Breakfast & Brunch, Restaurants",39.9491057409,-75.1424021098,False,2
6y3ieaio3N5I157dwA2IcQ,Wawa,Philadelphia,2.0,19,"Coffee & Tea, Restaurants, Sandwiches, Food, Convenience Stores",39.951762,-75.159783,False,?
-6MEKOmFu6jckT3pruSxHg,CVS Pharmacy,Philadelphia,2.0,23,"Drugstores, Pharmacy, Convenience Stores, Food, Shopping, Health & Medical",39.9529716579,-75.1924387776,False,2
eiGYExjwL-rxl7rP6i4trQ,Jimmy John's,Tampa,2.0,28,"Restaurants, Fast Food, Delis, Sandwiches",27.903553,-82.5057506,False,1
74OprXnWEpLcTwxjt5ioWQ,Banh Mi & Roll Factory,Nashville,4.5,26,"Restaurants, Food, Vietnamese, Food Trucks, Sandwiches, Vegetarian",36.174002,-86.7506121,False,1
rvTwUXskBrjf932Rx5zG4g,China Super Buffet,Nashville,2.0,6,"Buffets, Restaurants, Chinese",36.0561302323,-86.9622866455,False,?
RCdcS8gs14E7pOpACRHJyQ,Taco Holic,Tampa,3.5,14,"Tacos, Food Trucks, Mexican, Food, Restaurants",27.9490348926,-82.4578865534,False,?
Ms4t3n7XJhj6nCdzNw58Xw,Publix,Tampa,4.0,19,"Food, Florists, Department Stores, Grocery, Flowers & Gifts, Fashion, Shopping",28.0874809,-82.5025156,False,2
SfBjoyCcKewPpTWkNR8t8w,GNC,Philadelphia,4.0,12,"Vitamins & Supplements, Shopping, Specialty Food, Food, Health Markets",39.9320271,-75.144647,False,2
p2j5sADK9ucYX5eRmfZw1w,Sarge's Smokehouse Bbq,Tampa,4.5,69,"Restaurants, Food, Sandwiches, Food Trucks, Barbeque, Event Planning & Services, Caterers, Smokehouse",27.949554,-82.4750190228,False,1
bZHFrdCMyxWMtWcEPlom2A,Nashville Night Life,Nashville,4.0,13,"Dinner Theater, Restaurants",36.2338344,-86.7046544,False,?
HjewUoIXMm7yLu3aqQVTLg,Peking Inn,Philadelphia,2.5,13,"Restaurants, Food, Beer, Wine & Spirits, Cantonese, Chinese, Hotels, Event Planning & Services, Hotels & Travel",39.911958,-75.183405,False,2
bjA-MBtEdiOtiBntcRw45A,Jackalope Brewing Company - The Ranch,Nashville,4.5,36,"Beer Tours, Hotels & Travel, Tours, Food, Beer Gardens, Beer Bar, Nightlife, Bars, Breweries",36.142608,-86.767013,False,?
2ntwsTW112z4csqvmM6IEA,Maiz De La vida,Nashville,4.5,12,"Mexican, New Mexican Cuisine, Food, Food Trucks, Restaurants",36.1826921395,-86.7477514408,False,2
i8F7QkAedeIvcSN81evTRA,Subway,Tampa,2.0,7,"Sandwiches, Restaurants, Fast Food",27.9256239,-82.453146,False,1
vbS3WAEzp0yKqJhAig1qow,Little Caesars Pizza,Tampa,2.5,10,"Pizza, Restaurants",28.0686351,-82.4454751,False,1
QzwtJd7pF9fBY8WHVQfKfw,Bearss Tavern + Tap,Tampa,3.5,190,"Gastropubs, Nightlife, American (New), Sports Bars, Bars, Breakfast & Brunch, Beer Bar, German, Restaurants, Modern European",28.080771722,-82.4280881,False,2
8NKZfdJaSrPA-OXfyQ07YQ,Sultans Sweets,Tampa,2.0,6,"Food, Restaurants, American (Traditional), Bakeries",28.032675,-82.425695,False,1
waWvlZPOgPkfSTsnCju4aA,Amma's South Indian Cuisine,Philadelphia,4.0,301,"Restaurants, Indian",39.950914,-75.1664173,False,2
YXNQtZ1cznvfMueXUMYFnA,Auntie Anne's,Tampa,3.5,12,"Food, Pretzels",27.9751314283,-82.5322477296,False,1
JXNr7z-uAT8n1yS6z77IHA,Blue Moon Waterfront Grille,Nashville,3.5,171,"Bars, Seafood, Restaurants, Southern, Barbeque, American (New), Pubs, American (Traditional), Nightlife",36.157749,-86.883806,False,2
IbfjmW7svGRQs7zIBwx-EA,Her Daughters Cafe,Philadelphia,4.5,22,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Desserts",39.9850721564,-75.106799081,False,?
-Nf2K8OmZ3OaApWamQHrbw,Chicago Style Gyros,Nashville,4.0,72,"Mediterranean, Restaurants, Greek",36.2003012,-86.7396926,False,1
4qYJCNgJ1s1gseD6YP840g,The Revolution Ice Cream Company,Tampa,4.5,50,"Ice Cream & Frozen Yogurt, Food",27.9443969,-82.5112689,False,?
aOJDVHCn9iBIC33l_2HTRg,Cafe Dufrain,Tampa,3.5,248,"Restaurants, Venues & Event Spaces, Event Planning & Services, Asian Fusion, American (New), Southern, Cafes",27.939717,-82.4518049,False,2
4t3yeXmkrMaJruCWA0H8DA,Saxbys Temple Fox,Philadelphia,4.0,6,"Food, Coffee & Tea",39.980719982,-75.155526051,False,?
GJUSPJThoiOd4FsXvMvB4w,Double Dogs - Hillsboro Village,Nashville,3.5,229,"Bars, Sports Bars, Nightlife, Restaurants, American (Traditional), Hot Dogs",36.1359804,-86.8014504,False,2
Lm6VyDb-DPfSiUYb8S4_TA,Little Greek Restaurant,Tampa,4.0,77,"Food, Restaurants, Vegetarian, Greek",28.1445589708,-82.3546334163,False,2
5Fm6khB-De-OdqATep9J9Q,NYPD Pizza,Philadelphia,3.5,198,"Pizza, Restaurants",39.9489444,-75.1590443,False,1
X4ydgnH-IfbJBcqEJ3Nsrg,Esther's Cafe,Tampa,4.5,16,"Restaurants, Mexican",27.9956835,-82.4262254,False,1
yeYJPFkAg6hiqCuQo8hZGA,Walgreens,Philadelphia,2.5,8,"Drugstores, Shopping, Convenience Stores, Cosmetics & Beauty Supply, Food, Photography Stores & Services, Beauty & Spas",39.9182484,-75.1867134,False,2
m7DA8pzug_TcB3EBs1w_vg,Tbaar Philadelphia,Philadelphia,4.0,43,"Bubble Tea, Food, Coffee & Tea, Juice Bars & Smoothies",40.041618,-75.055023,False,1
jQdPQ4WdwCumO0qgst6JKg,Go Popcorn,Philadelphia,4.0,106,"Food, Specialty Food, Desserts, Popcorn Shops",39.9498431,-75.1604041,False,1
dQPccM6B0MyuYJpx7DXlaA,Mata’s Philippine Cuisine,Tampa,4.0,51,"Restaurants, Fast Food, Filipino",28.0250178,-82.5166075,False,?
04o5yH6y_49RkLuEaiW5mg,Debreaux's,Philadelphia,3.0,50,"Restaurants, Seafood, Soul Food",39.9892351,-75.2497887,False,2
IgjKXg7jnoUqb5H2MqCR7w,Luv Fresh,Tampa,4.5,11,"Restaurants, Juice Bars & Smoothies, Acai Bowls, American (New), Food, Salad",28.1280482,-82.3694399,False,?
TlVR0GNI6MsJyS0e74OhnA,Canopy Road Cafe - Tampa,Tampa,4.0,252,"Restaurants, Breakfast & Brunch, Diners",27.9236951033,-82.3408286179,False,2
YaEwp8emNzySe-d0MKVbOw,Midori Japanese Korean Restaurant,Nashville,4.0,151,"Sushi Bars, Japanese, Korean, Asian Fusion, Restaurants",36.0472356446,-86.7098418976,False,2
1QInv04K11GuWI9-DMhmDg,Cinnabon,Nashville,3.5,12,"Food, Bakeries",36.2041772,-86.6949525,False,1
WFPHfjWYoqDCMo5P5gniPQ,Third and Home,Nashville,4.0,19,"Restaurants, Sports Bars, Bars, Nightlife",36.1730174578,-86.783618131,False,?
ZGChyjzwb_buWTT6Wg-q7g,Ahi Sushi,Philadelphia,4.0,122,"Japanese, Sushi Bars, Restaurants",40.1024605,-75.0287641,False,2
2zeC6SFWDgf7lMFRDqFyiQ,Peterbrooke Chocolatier - Tampa Downtown,Tampa,5.0,29,"Food, Desserts, Shopping, Flowers & Gifts, Specialty Food, Gift Shops, Gelato, Chocolatiers & Shops",27.9495855427,-82.4603430203,False,?
lGwmPQcKEGPIEWKGSoM1kw,Hook & Reel Cajun Seafood & Bar,Philadelphia,3.5,20,"Seafood, Restaurants, Cajun/Creole",40.087259,-74.961747,False,?
qDoCzQxqKBYYlijWgv2TvQ,Papa Nick's Pizza,Philadelphia,2.5,48,"Restaurants, Pizza",40.0451589,-75.1233779,False,1
q7Ofe_Oeh5gnSqynB906_g,Tico's Tacos Tex Mex,Philadelphia,4.0,66,"Mexican, Tex-Mex, Restaurants",39.9443093,-75.1697575,False,2
VHKG5Wro7ozuPdKl4pajbA,The Grill at Green Hills - Whole Foods Grill,Nashville,3.5,16,"American (New), Food, Restaurants, Delis, Grocery",36.1031403,-86.8187272,False,2
Yz6c08SJTUOyjM2kIk4piw,goBrands Philadelphia,Philadelphia,2.5,88,"Local Services, Food, Food Delivery Services, Convenience Stores, Couriers & Delivery Services",39.950469526,-75.1570824442,False,1
_o9-JRHHg4pdXXl-LD3k1w,City Dog Cantina,Tampa,3.0,144,"Breakfast & Brunch, Diners, American (Traditional), Restaurants, Mexican",27.9511531167,-82.4474879598,False,1
P-a6WMxnBncXP4ZnFXeYww,NetCost Market,Philadelphia,4.0,63,"Fruits & Veggies, Specialty Food, Russian, Delis, Restaurants, Grocery, Food, Cheese Shops",40.1189414,-75.0167746,False,2
oTTx4ObLjOWVCtGXU_8AUw,K Pot South Philly,Philadelphia,4.0,71,"Hot Pot, Barbeque, Restaurants, Korean",39.9139657135,-75.157051912,False,2
YbpNzwI5iBvsBDwdwc9Mmg,Gordon Stein -I Love Philly Homes Team - Compass,Philadelphia,5.0,5,"Real Estate, Restaurants, Real Estate Agents, Home Services, Cheesesteaks, Property Management",39.9486110317,-75.1689969905,False,?
YFZEUO2lipPqQdWGqPWUew,Taco Bell,Philadelphia,3.5,19,"Restaurants, Mexican, Tacos, Tex-Mex, Breakfast & Brunch, Fast Food",39.993535,-75.096423,False,1
9QBB0TabbEeZq123hcC-RA,Omi's Grill,Tampa,4.0,20,"Latin American, Food Trucks, Food, Restaurants",28.0250303,-82.4869215,False,2
1O3049ULg-o1MxmR_w95Tw,Milkin It,Tampa,4.5,25,"Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Breakfast & Brunch, Food, Donuts",27.948921,-82.445867,False,?
pxdliCtWkCuXW9uHYk8Y9w,Glick’s Rib Shack,Philadelphia,4.5,73,"Barbeque, Food Stands, Farmers Market, Restaurants, Food",39.9531593,-75.1590984,False,2
UIzaUKz90UWNHi0vLk5VwQ,Popeyes Louisiana Kitchen,Philadelphia,2.0,5,"Restaurants, Southern, Fast Food, Chicken Wings, American (Traditional), Local Flavor",40.016768,-75.096429,False,1
nQeu2F4xOiKoXIp-9engUw,5th & Taylor,Nashville,4.5,1088,"Southern, Bars, Nightlife, Restaurants, Breakfast & Brunch, American (New), American (Traditional)",36.1785965,-86.7905974,False,3
AoW3nEk-N_ltgkpuTkemZg,Federal Donuts,Philadelphia,4.0,25,"Donuts, Food",39.904862,-75.168485,False,1
FcZxIZcFyJFDny8J83KzCw,Andorra Ping Pong,Philadelphia,4.0,121,"Chinese, Restaurants, Szechuan, Seafood",40.062785,-75.237447,False,2
ebuycCvuqc3kn4wSBBOxVQ,The Piazza,Philadelphia,3.5,126,"Shopping, Arts & Entertainment, Real Estate, Home Services, Restaurants, Art Galleries, Event Planning & Services, Local Flavor, Venues & Event Spaces, Apartments",39.9665611,-75.1399899,False,2
AcuFSxajLQ5I3tY3GL5gLA,Great American Cookies,Nashville,3.5,7,"Desserts, Bakeries, Food",36.2045557286,-86.692695734,False,?
WGkzlnlPLurjUs6rYtcxFQ,Taste of China,Tampa,3.5,18,"Restaurants, Chinese",28.0273529,-82.5839056,False,2
2VgdPHszJdhOxzVFBbUPAA,Down North Pizza,Philadelphia,4.5,55,"Chicken Wings, Pizza, Restaurants, Pop-Up Restaurants",39.9967403,-75.1772234,False,2
jdS7c64M1h17_I_8Hnq5fA,Nuts To You,Philadelphia,4.5,12,"Honey, Specialty Food, Chocolatiers & Shops, Candy Stores, Bakeries, Food",40.110542,-75.023944,False,3
4rhH2r1lL7ujqnvTwZo--w,Chipotle Mexican Grill,Philadelphia,3.5,24,"Restaurants, Mexican, Fast Food",39.9515705,-75.1680038,False,1
